cid,Efficacy
11948994,
3692654,
6001796,
2396745,
16681733,43.9799
2488514,67.9717
4144167,
3402414,
3673394,
2432458,
16240284,
2412419,47.0362
2376694,
5859859,
9643305,
9652508,
135431977,
4422137,38.5356
2388875,
9609138,
2335118,
9710763,
16239300,
8796,
16236773,
16681735,
2333113,
9626980,
16236034,
2564907,
2543155,64.9479
4430081,
2387945,75.3172
2396793,
4374898,
2437788,
2473066,
2442939,
3265453,
2583694,
2583326,
2414715,
3507022,
2442909,
2351954,
16247536,66.5337
4877173,
5690249,55.938
6904551,
16681736,
2303620,
6899059,
16681737,
2578179,
6057743,
2351195,
16240144,
9653225,
4615121,
4570561,
2543157,
2445236,
2563478,
16239732,
135460693,69.4598
4403215,
4215797,
2482439,
2321599,
2569698,
2419751,
3905852,
2427239,
16241211,
3733148,
4652289,
1534532,
2372789,
3579842,
5790726,
2367182,100
2802738,
2339548,54.3826
4618853,
135449810,
135519505,
4779927,
814729,
4779815,
2557094,
6401181,
7240724,
6904806,
2363253,
5008348,
2368937,
2548636,
2420069,
4413657,
2360761,
686833,
2416833,
2410937,
2368724,
6899042,
236222,
9658712,42.2573
135591167,
2379430,
3453049,96.4899
2388900,
2360016,
6903365,
16241130,45.2976
3686447,
2376498,
2429594,
2426608,
6905988,
3999899,
4540304,
2362437,
2476977,
13634471,
2418887,45.5624
2416356,
6293464,40.749
2464615,
2416553,
2464660,
2464811,
1548617,
829334,
2345659,
3309087,
9653270,
2322794,
4559962,
2355193,
2385176,
135466081,
6409016,
4001534,
135451562,
4650407,
6899306,
687245,
4431886,
2303764,
16238524,
2310846,
5842473,
2339459,
3314882,
3749366,
2515671,
1572727,
5378678,
135466137,
2352688,55.2485
16246564,
9606480,
4780484,
6899155,
2642226,
5177596,
9586042,
2440838,
4582778,41.7683
623497,
16246396,
2339296,
2554820,
135628810,
2385950,
23672768,
2116524,
2578228,
2577561,
16236308,
3920242,
5133453,
2544895,
6901909,
5039055,
9642776,
2578209,
4426072,
2539138,
2603845,
9643789,58.5293
2549282,
4993056,
2544883,
2547681,
2545147,
5026873,
2514403,
2544792,
2548995,
2355337,
6109171,
2497169,
2492086,
2396742,
4408902,
6904363,
694653,
2304848,
2104362,
2090615,
2308336,
3436360,
2307693,
4840009,89.6558
2551017,
4265816,
4648222,
6217618,
2518682,
2515869,
1230224,69.4193
2312941,
16246473,
2089318,
2547088,
2567184,
9649520,
2507975,
3271966,
2089314,
3627868,
2445448,
5992585,
135615831,40.6805
135428385,
356899,
2376691,
1069872,
5139167,
723157,
2427540,
5200023,
5132881,
4434163,
2162211,41.2657
2328625,
6111995,
2328624,
4194468,
2450866,
4425951,
135474166,
135508316,
4096003,
2308234,43.3338
9644242,152.729
3331949,
2799571,
2561374,
2483583,
9606860,38.6627
2475269,
6904538,
4044795,
5102481,
2409531,72.2509
9614593,
3905080,
2417496,
2309937,
9613836,
4638581,
4175865,
135492650,
3584203,
6875690,
1567467,
9614065,
718078,
2309669,
2328136,45.1707
3301880,
2531853,
4881578,
2166024,
4968491,
2466747,
2118160,
2470226,
4963990,
5017133,
2450527,
4882613,
9561024,
2471455,
4882601,
3542953,
4001143,
6524061,
2462594,
2120468,
3634397,
3544767,38.0848
2491862,
16242156,
4882824,
239525,
16681740,
9608726,
6083008,
9709910,
2474695,
16246648,
2329757,67.864
2571604,
2575361,
135399064,
2086635,
2088069,
2402926,
15496774,
6858815,
4882814,
15496775,
2132996,
1796567,
135447800,
2096530,
2086267,
2086196,
764959,45.1033
3930305,
2343136,
2575812,
3876216,
1712908,
3978857,
5863277,
6306265,
6184027,
2393470,
2531195,37
4112978,46.1325
16236641,37.7748
2123323,
2325403,
2437983,
2530774,
16236643,
2337552,
768388,
4187650,
16681741,
5280681,
16681742,
11095,
10560368,
121051,
99091,
5070783,
14155779,
16681743,
6918469,
12303809,
2549278,
2461255,
6223967,
15382621,40.4428
5467549,
5951923,
2128444,
1279835,
2108581,
2108636,
2107156,46.0751
4023174,
128356,
16376440,45.0141
2100853,
11296670,38.5101
9992755,
443634,
54681727,
16681745,
54678599,
480783,46.9144
10006487,37.6635
2097024,
16681746,
4875354,
2528678,
4875638,
2527112,
2536378,
2523434,
4880386,
2463433,
2462603,
16681747,
4868391,
2536186,
2521566,
4879291,
4879468,39.2003
16681748,
5280862,
100058,
4879123,
2436318,
2532163,
4881471,
3452695,
2097045,34.8773
4880759,25.5978
2313606,
6111883,63.5264
4877774,
6899417,
764647,
4877230,
2116302,44.8242
3998468,
16246286,
2343308,49.1923
5777878,
2495004,
442916,
16246816,
2527257,
2122921,
13647412,
10360755,
3288277,
4883195,
5998993,
2534792,
3321545,
4882612,
340129,39.3004
2108730,
2085889,
14159747,104.243
14376449,73.7985
99938,
10298511,30.6946
160505,57.6868
16681749,
2084700,91.8525
16244902,
2376600,
2462370,
1488390,
16265344,
2383168,
2383405,
2473716,
2534697,
2549803,
4879358,
4832398,49.1759
2526936,
2560512,
4969429,
4883847,
2450546,
3550102,
2579923,
2084391,
3390694,
2444277,
4835070,
135413435,
4877129,
2440394,
2462350,
2105944,
3502512,43.5099
2465039,
4431891,
3396094,33.5836
2116167,
2086647,
2517799,
2573231,
16681750,60.8062
16547,77.1089
5839600,
4338578,
6893970,
4062023,
3843799,
23672769,
2099678,
9944781,
2482182,
6439446,
2372589,
114429,
4567086,
3901767,
4014926,58.1106
6893174,
4423258,
9627313,
16245365,
3707383,
5037437,
2085711,
5027270,
4062021,
2084409,
3554324,
2082602,
4880380,49.7408
4880417,
5273622,42.5968
14671620,
10935870,
96943,140.998
14059029,
356768,
3519901,
216328,
5281727,
11460348,23.6337
11052947,
434883,
16681753,61.7404
98363,
131673,47.7117
1226045,58.7003
10450920,154.739
77793,76.286
5281695,
155937,41.8332
261859,
2866,
496073,
2434787,
2463754,
2466983,
16681754,
2363932,
238782,
5280960,
23786459,
375151,
5281295,78.9541
5776876,36.5761
10414856,51.6667
2402930,
3962495,
736657,
9677496,62.6339
2494174,
3342160,
4485343,100
235321,
5035474,
2423303,
721692,
3748081,
2095033,
2438205,
2350758,
16243368,
2491304,77.7694
6363106,
6861543,
2440052,
2125849,
2335621,
2494771,
2487196,
6906548,
16242664,
3417426,
4689786,
3612347,
2082827,
4383132,
3250632,
2476904,
3918060,36.4526
16242852,
16242559,26.1334
3403647,
2088816,
16242849,87.2596
6279471,
3422328,
135691263,
3473949,
2119298,
2576978,
135593936,
135479086,50.5844
4043160,
2334134,60.5713
2332243,
16243427,
4082406,
4342380,
16238223,43.6022
16242841,27.7602
5790220,
135576476,
4055594,41.7948
135576869,
135481272,
135525693,
2125931,
3927593,
2114581,
3504664,
3619449,36.1011
16237405,95.3939
6900743,
23672770,
2365479,52.7337
2125860,
2096224,
16243111,
2578265,
2939678,30.2524
389793,
2564184,
2525652,
2338838,
2526043,
2524169,
4880050,56.2503
281331,
4831167,
2079389,
2514710,
2513630,
4079689,
4876562,
2552034,
135449434,
2428343,
1505241,
2425999,
6904904,
2414455,
135479046,
9647713,
2598599,100
3324451,
2103992,
4793924,
2524579,
2323364,
2104765,
2488108,
5888359,
3932998,
4830597,
2475493,
2491206,
227303,
135675868,
2701509,
3456907,
2331806,
3265879,32.0874
2094324,
2438355,
3600197,
2492534,
2536522,
2444711,
2444857,
9684108,
4830957,79.2855
756039,
6535821,
2507990,
135591197,
135576611,
54676429,
9663867,
16246910,
2330145,54.6698
135760741,
2520342,
2512711,
4875255,
16243290,
2517163,
2466262,86.7276
2476754,
4360187,
5039185,
4661102,
2553941,
2470212,
2485743,
135724921,
3884729,
2426029,
5026542,
3525904,
2064087,
1192770,
9668029,
2334392,
2585593,
5195245,
4342527,
2558694,
4211873,
2501378,
2486346,
2332693,83.4874
2330731,47.7517
16681757,
9666883,
9644336,
2096345,
6529428,
2095480,
2470424,
135511812,
4642185,
2350819,
16239896,
16242557,
5129182,
135470023,
135438626,
2435852,
2516429,
2525211,
2517516,
219688,
5168480,33.6076
6902354,
9569139,
2501406,28.0788
2492684,
135510175,
2349456,
135691088,
4880660,
5026561,
2429607,
2362725,
5065869,
2426064,
5116626,
4799861,
4055447,
2088954,
3903321,
135427774,
3666319,
5965511,
9654405,
3924529,
2096181,
2491221,
4123974,
2435336,
2311069,
2476953,
135683785,
2537295,
3431773,
6142404,
6152546,
1277376,
2333197,
2334515,
4626176,
4072351,
4317267,
135691092,
135691037,
135475038,
2429167,34.5972
2429106,
3648622,
3315745,
9600849,
5104859,
6284241,
16239899,
587596,
2513508,
4962437,
135527333,
3446135,
135785210,
2350896,
2310843,100
16241726,
2407626,
16241998,
2440039,
1391582,
4317510,
5816637,34.4062
135489690,61.6852
703078,
697935,
19103,
95745,100
2115701,
2113807,
2115901,
676499,
2432845,
9661018,
4650693,
4841606,
4841714,
2573081,
2373666,
2546211,
2096441,42.4469
735786,
2529031,31.8687
6092923,
2521478,
2677657,
2540277,
135437466,
2771000,55.1337
2427216,
2337233,
4132384,
16245021,
2080169,
706801,
4830526,78.7765
2496666,
2497385,
2352238,
2556596,
2113786,
2330324,
16237802,
2368778,
4091566,
4995092,
3975175,
3474412,
3952899,
4318215,
2080666,
3567878,
135691110,
2429460,
2369866,
2416567,
135436101,
2362040,
1190412,
2336374,
2377163,
2335942,
2540410,
135458240,
6247103,56.2397
2511656,
2359681,
135576658,47.5844
2368871,
2488804,70.0178
2496761,
2438028,
2498260,
2421730,
4225125,46.995
2490431,
2422542,
2437302,
5854374,
3498238,
4385914,
2364522,
9689251,32.7744
9641976,
860102,
1536754,
4299310,
16241978,
2367859,
2364688,
947653,59.1936
135643556,
3455851,
933665,43.1236
5566244,
2865909,
2789706,
728026,
1591115,
1185801,
1404043,
1543495,
3406502,
9660643,
1416233,
2789795,48.79
3484223,
135437681,
135505981,
2789790,
6870256,
783121,
6871212,
1181186,
732149,
2789038,56.5084
936906,
3609153,
6867106,
135642403,
6866332,
135508993,80.9754
722972,
9632482,
703114,
9677998,
9633302,
9661806,
5348249,50.133
708445,71.3619
2790055,
6859201,
3440092,
1395884,
1395591,
2001253,
938420,
938060,
135650749,100.012
135580381,
135650766,
2791631,
5921223,40.4521
135436357,71.3209
5903012,
135656301,
674790,
5926215,37.37
680111,
16681759,
870605,
9627962,
9619264,
1385360,
5914854,
6882184,
1280385,
1387639,
4886386,
1376711,
4763615,
934155,
1402036,74.534
941920,
135409077,
135402444,
135413973,
135410679,
942117,
260228,36.3439
940341,61.5855
827749,
2006667,
135484332,44.3689
916114,
3481469,71.0575
1241530,
135473301,
1939542,
3723609,65.3193
4371989,
702034,
702019,
5096291,
135531543,
5935268,
135500448,
3548205,
1923114,
1920467,
1920531,
815832,
3559565,
346902,
2004955,36.6768
3603715,76.7793
1859779,
2789251,47.3407
939669,
789283,
6891043,
6059482,
937694,
6881417,
135446767,
2936778,
135630064,
26384,
4638847,
939236,
2017485,
6297601,
1923580,
9667995,
9623012,
4419540,
3547525,
135538910,
9620336,
762466,40.6583
3840867,
5514364,
1046489,49.8678
1962541,
6887978,
5336647,30
2790056,47.4913
3738435,
1076563,
272989,
2787512,
2789802,
3851724,
2790107,
15782,
2072948,
682223,
1871500,42.8588
1915036,71.722
5889859,
3330477,
9699798,
2867573,
2867387,
135549777,
2870390,
1034495,
9695954,
5346752,
6881372,
6866135,
1612974,
1914166,
3570124,
3414299,
9619228,
135650632,
943093,
4314943,
16681763,
1913023,
757903,
1976755,
1842045,100
3452234,40.1604
4365948,
5987901,
1914589,
759053,
5122588,41.7735
4318024,
1895868,37.4061
1970639,
5721998,
6867936,
9665829,
682224,
2790042,111.341
2056580,
5093906,
2867456,
6884719,
4262808,
2787511,
16681764,
1926992,
943173,73.0025
5721306,
3970919,
1427781,
947754,122.862
135470907,
699762,39.5534
5928470,
5422324,
3753533,
1718133,
5929753,
3734626,
1385138,100
948048,
6884666,
148931,
1968103,
6867617,
3449698,
907349,
1566650,
729831,48.8882
6407290,38.7558
695162,
135576335,
1889520,
6156703,
3729578,
3743652,
5346517,
699759,
937984,
3724486,
16681765,
16681766,
135476661,
123155,
1989472,
9666713,
135589670,
6884237,60.8103
872164,
942608,
1880385,
9634973,
135549760,
4221416,
9613295,54.0254
16241273,
760231,
2012215,72.3604
944292,
9660614,
1968565,
5168343,
9691601,
9619214,
719310,
2839142,
1419264,
3629218,
6879829,
2788822,
2724788,
599963,
4356457,41.3912
1594288,
4441406,
260556,46.0833
2001676,
1998838,
3486160,
3331139,
60063,46.209
135403510,
945244,
1649121,
135412244,
1387374,
4527773,41.8015
2001962,43.4147
3096073,
6049359,
5825047,
763552,
5905364,
3617975,
3365064,
2838799,41.5
135519117,
3632920,
1552034,41.2216
1530408,72.7316
3985004,
54686942,
1548294,
3777819,
1921474,
2025550,62.755
2853903,
3991922,
2032232,
4893195,
9637705,
847259,
2012635,
5939116,
854568,
5819759,84.2566
6881280,
612346,
2859995,
5935284,
5852959,49.8937
135825091,
135650119,
135825092,
4520355,72.5521
2856584,
6866505,
921237,
1919924,
1927661,
1394397,
1414353,
2856542,
534358,
2020405,
3279901,
16681769,
3769098,
1418697,
3526737,
915579,
1895574,
2008063,
1424740,
1382235,
914832,
3725330,
4593573,
2897983,
16681770,
4587576,57.8324
3519010,
3796606,
3321237,
6868331,
6065444,
6150224,
1849494,
930987,100
911334,
4365905,
16410213,
1916664,53.8795
3849285,
3746858,
9620329,
5116832,
1965531,
16681771,
4896838,
6881178,
66564,
135128,
3594272,
135589127,
1724168,
2856612,
1933460,
1911155,
867096,
16681772,
2889570,
1904919,
135447385,
135418646,
73852,
1901217,100
5785387,
5915352,
135505971,
1424316,
1649108,
2899851,
9593855,70.9249
3345803,
16681773,
6148855,
770080,
1421994,
597115,
135437680,
870347,58.1214
5626807,93.7999
3337296,
2783995,
5170190,
4891701,
9617945,
5515283,
4899618,
7571,
915403,
2764458,39.8727
739617,
5552315,
6879107,
359482,
9621112,
673663,
939040,
1424854,82.5443
135487267,49.5094
6883426,
16681774,
135514069,
135614515,
16681775,34.4537
709215,100
937624,
2016143,
2024732,
1998526,
2018175,
1414752,51.7767
3826564,
945916,
944813,
933525,
3595244,
1969904,
135628656,46.2165
135628659,
1504086,
7529644,
1543490,
1854802,
2902981,
135825093,
135421026,
6863412,
2000795,
5975761,
3436932,42
694255,40.264
16681777,
3140480,
1400254,
7529384,
709114,
1561408,
6863209,
729856,
616746,
6867021,42.5329
6884677,
5404491,
16681779,
1610307,
9600644,32.8741
6863419,
6867577,
6884749,
941065,
792929,
6866645,
9633328,
6890141,
135643199,
771807,
723087,
1832628,
3529267,
4653242,
776815,
135484331,
748053,
946539,61.8361
6883462,
3769030,
929321,74.798
3925755,
3739153,
1905456,
1401112,
4310419,
5818848,
1845688,54.054
135549809,
1420064,35.8566
870065,
6066649,82.5282
5350800,
758940,
845582,
1980525,
698576,
135558950,95.2042
135470813,
3695005,95.293
1398255,36
800966,
3367190,
1611092,
5142666,61.0124
135641355,
6515607,
9657022,
4327941,
9614685,
1186125,
135650696,
5624579,
3727148,
1394612,
1347479,
921932,
3449199,
4314561,42.4828
911422,
3052784,
4398603,
1802393,
4973199,
1953345,48.6023
2869371,
6862268,
919256,
1992371,
1609232,
16681784,
1725648,
338049,
5419491,
135619964,
3808295,
3544811,
6882926,
4264519,
919893,
282594,28.1713
674662,
9620528,
3552733,
745169,
9635730,
929366,
11909904,
16681786,
736355,
696365,
4254738,
3828205,
5708114,
135430044,
757617,
2019974,
2841461,
710976,
762927,49.5366
2836313,
770990,
5918715,
4358473,
3295144,
3831985,
4328394,
1394760,
919598,
3822367,
3740848,
913035,
1212768,
2776643,
1882806,
1913174,
4420662,
542364,
16681788,
3140726,27.1412
1937568,
5136241,
944360,80.8771
4271758,
9633370,
1955250,
755718,
16681789,
2023071,
2772167,
2035688,
3628746,
5238171,
699366,
135520808,
916151,
6517412,109.323
3828284,
843775,
1596109,
3778296,
2030547,
2852668,
3772671,
1384389,
16411115,
3682341,
921636,
1346847,
6883430,
3755468,
5730441,29.0314
1617847,
11914059,
3711151,
3791336,
5400567,
2870276,
9631420,
867624,
5399547,
16681790,
789940,
582632,
2831745,
11901242,
2860261,
2034957,
751572,
1973934,
4555495,
16410171,
736560,
9636393,
628785,
1837692,
921948,
5217553,
3403787,
5133457,
135650437,
135650540,
705446,
1386992,
1357518,
1357511,
3601020,100
3270222,
818746,
1899921,
3798103,
752768,43.2435
135420902,
16681791,
1906466,
2729790,
1896949,
914701,
737341,79.112
938687,
1903391,63.343
6862678,
9638138,
4860409,59.2221
1611627,
753608,
1852499,
1965778,
9629592,45.5251
1873851,
911067,
289658,100
95069,
5418092,
5453524,
1894962,54.9372
1844077,
344265,
5522479,
1899917,
135545518,
135549582,
1917125,42.5337
694942,47.1857
11900573,
7408048,
763902,
1594685,
16681792,
135576363,
3711599,
3794569,
4859100,
6890193,
16681794,51.9743
3785106,
5016756,
3758753,
1859366,
1855953,
1951638,
5718958,
1974306,113.286
4886994,
4859612,
945751,76.3485
2006169,
4535066,
2830085,62.0275
681547,
7740931,
3830622,43.1199
7638797,
4983517,39.374
1955694,
3839879,
1915318,
5720725,
1987923,
2742980,46.2719
4444649,
5904838,
1940326,
1955247,
3695410,
7529591,
2037850,36.072
4889790,
1971900,
2006230,
3728741,
4270177,
16681795,
5521861,
1837954,
2865023,
9665138,
1962965,
1955105,
9619204,
270941,
135456266,
6866154,
1948771,
1424798,
4267867,
677564,
854816,
4889692,24.1893
3254714,
1416926,
687557,
253799,
919103,
3786626,
1911018,
1948614,
16410738,
135650461,93.3797
6882870,
2035035,68.4639
1830897,
16681796,100
1838881,44.9505
16681797,
939456,
4891618,
4890633,
4860135,
2009125,
5613951,
4899145,
4970052,
7538367,
5615409,
16681798,
3655599,
7602128,
1841495,41.5053
6357179,
6883782,
6890111,
1836181,
387801,
3783677,
614892,
3756966,
2852231,
921583,
16681799,45.4854
2849228,
871478,48.0193
2840022,44.0556
943730,70.633
2851077,
3636761,
2853311,
16681800,
388579,
1606223,
744549,
3826508,54.613
4891629,59.3173
1913482,
545069,
5336606,
559822,
9631825,
589126,
1893984,64.1375
9660660,
7353114,
9632353,
16681801,
948317,
229014,
16681802,
948154,45.9618
1906470,
3544741,
5598672,
1897860,
2853385,
1894227,
16681803,
3405105,
2729793,
5332075,
585767,
1494031,
626082,
388594,
9635825,
1712666,43.4892
5906875,55.6172
913333,
3758864,
1420720,
2869586,35.7859
135650326,
135650337,
2836219,
16681804,
16681805,
1903516,
3732869,
2031826,41.4807
16681806,100
16681807,
1919849,
16681808,
910181,
16236550,
5743234,46.7271
872951,
2771896,
3825151,
21010,
3838223,
3535627,
9629464,
5338880,
5520755,
911195,
382421,
697260,
5521979,
9609361,
9627919,59.9498
909959,
1868557,
9631618,
9610620,
1926906,
921320,
755324,
1961333,
2833782,
1859832,
915997,
2787144,
16681809,
16681810,
619471,
2831697,
6864342,
16681811,
9633658,
787497,
2831170,
2831207,
1280384,
16681812,
745324,
4359773,
2846928,39.3614
6882577,
913117,
1906171,
680345,
16681813,
15992220,80.6192
3880392,
3661005,
945042,
4058330,
2005332,
135627122,
4885978,
4553038,
1977440,
16681814,
1975879,
1526715,
2010837,
941440,
2016178,
2026523,
2005324,
4890031,
16681815,
751683,
1960376,
1953445,
4886054,
4890509,
5213518,
9630429,
4556252,
6402409,
935878,41.3065
4370502,
3753170,
2015650,
2001062,
16681816,
5615213,48.7074
7006395,
52994657,
2026185,
1115801,
3753749,
1915158,
677885,51.3344
63395,
591904,
3836253,
945568,
3710097,
608691,
4311600,
16681819,
948415,
3757709,
6858979,
5706177,
16681820,
6863675,
4401304,
6882801,
585962,
5419494,
4352103,
5915176,
16411201,
1932424,
3734233,48.9262
5911247,
6111476,
5601088,
9637970,
74333,66.8089
135825094,
6882452,45.8747
3761737,
5112352,
1983292,
2016265,
4890770,
3696582,
3592420,
5817573,
7723434,
1915676,
9698850,
5157550,
135549741,
1953150,
536655,
1974278,
3038641,
1418621,
6881939,83.8569
6881965,
1953333,
3699732,
2866968,60.3247
6881312,33.4574
6881671,
135492258,61.7348
911064,
5728566,
1871672,
6882087,
1922279,
5179033,
3774656,
9616622,
9636102,
6879261,
16410759,
631920,
698299,
16411238,
631200,
2852336,
1964760,
16681822,44.13
1952761,
2830487,
5226832,
16681823,
4314456,
387753,
387806,43.3815
3705596,
3628480,
388580,
715713,
6870343,
16681824,
4358528,
747974,
9619205,
1219913,
16681825,
697934,
3737885,
2723860,
914675,
5363795,
4889532,
16681826,
9616934,
5331183,
578703,
1356907,
14147175,
914983,
1878799,
3341925,
9635219,
6407447,
914488,
135461903,
16681827,
7005445,
4562365,
2002700,
16409981,100
1811587,
1919096,
1906778,
853463,
914968,
16681828,
4892392,
3103979,
3293172,
748128,
6873986,56.6969
3763277,
5914460,
135469927,
16681829,
1928515,
1964932,
574330,78.673
16681830,
562341,
4678600,
3808105,
19708,
2013034,
911538,45.889
627189,38.4308
2868989,
6552971,100
943695,
945213,
7724021,
1255814,
67560,
2853303,59.9675
135545414,
5399172,
135549819,
1901266,
16463337,
6882098,
6886477,
6866216,
402949,
6867032,
5883993,
1970570,
1904499,
2842456,
16681831,
16681832,
16681833,
16681834,
16681835,
16681836,
16681837,
2870320,
16681838,
16681839,
3733755,
16681840,
16681841,
16681842,
5912571,
804546,
16681843,
16681844,
257499,
135650114,100
4562967,38.4117
1542408,
16681845,
1322187,
1325325,
135420686,
135501914,
751546,
676891,
745717,
3697601,
1953619,
6241452,
16681846,
4416866,
2939671,
16681847,
3341411,
3561082,
1905158,
5449837,
1231901,
753487,
913181,
1850568,
16681848,
16681849,
16681850,
16681851,
16681852,
16681853,
16681854,
16681855,
917094,
16681856,
16681857,
16681858,
1919081,
2893707,
16681859,
16681860,
16681861,
16681862,
16681863,49.1719
3569860,
3560901,
16681864,
1973058,58.6815
16681865,
3735172,
1390207,
5604367,
933074,
1420414,
16681866,
16681867,48.5507
16681868,
44667851,
16681870,
16681871,
2769706,
16681872,
135802827,22.6
121919,
16681874,
1394903,
3730186,
980996,
1850542,
1912200,
135412019,37.1225
3627144,
1936909,
16681876,
5424189,104.643
135558504,
9607323,26.1821
135589454,
9619811,
16681877,
1262032,
846444,
1929240,
3706714,
4366092,
16681878,
12322791,
6870302,
1916401,
16681880,
16681881,
16681882,
16681883,
16681884,
16681885,
16681886,
1914305,
16681887,
16681888,
16681889,
16681890,
16681891,
16681892,
16681893,
16681894,
16681895,
16681896,
16681897,
16411116,
1621141,
1946733,
16681898,110.575
5514425,
5604495,
16681899,
539075,
135635789,
6868133,
6886026,
16681900,
16681901,
16681902,
1968969,
2856360,
931564,
16681903,
16681904,
16681905,
16681906,
16681907,
16681908,
16681909,
16681910,
16681911,
16681912,
16681913,
1933248,35.4684
16681914,
3747605,
1830756,
4542974,
1910602,48.5614
3722325,
135506059,
948511,
5941838,
618630,
16681915,
375895,100
135404024,
3754715,
3453722,
16681916,
16681917,
16681918,
16681919,
16681920,
16681921,
16681922,51.2018
16681923,
16681924,
16681925,41.3104
16681926,
6886423,
16681927,
1414959,
16681928,
135478636,
3703001,
930479,
2849603,
1384413,
1540169,
16681929,
16681930,
16681931,
16681932,
16411174,
1068792,
135642283,
135470912,
16681933,
16681934,
16681935,
5187018,
16681936,
16681937,
16681938,
16681939,
16681940,
16681941,
1585497,
135519103,
3310357,
16681942,
16681943,
16681944,
3795985,
4041116,
4209474,
3315584,
1859694,
910908,
9627035,
9622005,
5184735,
4518737,
3460832,
4557691,
1899419,
5586180,
16681945,59.0928
16681946,
16681947,
16681948,
16681949,
16681950,
16681951,
16681952,
16681953,
16681954,
16681955,
16681956,
16681957,
16681958,35.6044
16681959,
16681960,
3729555,70.1309
4971696,
750811,
867675,
6407399,56.3058
6890491,
5603905,
5405405,
75019,
911732,46.2128
5935208,
1929655,
16681961,
16681962,
1909432,
16681963,
1614226,
900121,
3996952,
1396628,39.6376
16681964,
1965253,
4888228,
3733422,
138628,
135630289,
2831728,
4264255,
9643346,
934271,
3866519,
1916369,
3474998,
936430,
3416312,
16681966,
6869785,61.5261
135531459,
16681967,
911789,
16681968,105.555
3723949,
5174948,
5535054,
2009945,
921170,
4343313,
5920835,
5898134,100
1209895,
16681969,38.1718
6517489,
3833011,
3077985,
1832698,
6886843,84.16
950308,
1124372,
4895765,
1909891,
16681970,
16681971,75.5643
236653,66.4688
1879034,
6868679,
1591814,
3624109,
16681972,
6285070,
4019101,
873105,
4326034,63.127
3553465,
1944215,
1097656,
831315,
4585845,
3719051,
6374421,38.9042
608139,81.3628
9628588,
921388,
3567408,
3421253,
135549440,
2028226,
11837006,
3435415,
740841,73.1801
2018169,53.3903
16681973,44.0669
910657,
16681974,55.8102
16681975,
3352410,
5177976,
6070880,
4221704,
912947,
1919564,
16681976,83.7218
915378,
16681977,
16681978,46.4665
9582673,
625601,
3718899,
16681979,
16681980,32.4211
818736,
1208078,41.0746
776411,
9625271,28.1347
741234,
9620372,
5400948,
878667,59.5755
11287929,
16681981,
4553251,
390754,
2834639,
2829045,
1991974,
4331622,
6886091,
3820047,
3481865,
4315907,
711101,
1990024,
5449889,
16681982,
5934618,
741186,
3694715,
3717219,
1398560,
3954019,
16681983,
3786262,
1841163,
9640531,
3435197,
2002086,
1911970,
5726945,
16681984,
9616542,
1553428,
1930669,
1636749,
3330059,
4587302,
1597340,
9615958,
722939,
1984701,
3809123,
16681985,31.7787
1865440,
16681986,
16681987,
16681988,
16681989,
915534,
16681990,41.7377
16681991,
16681992,
16681993,
3801673,
16681995,
2817827,
2817826,
1594702,
680769,
16681996,
135549775,
3769934,
3098386,
3762162,
9621389,
16411740,36.0391
1896117,
248040,
918977,
5717091,
702748,
1924732,
929935,
1598508,
3410702,
3756373,
4890321,
292274,
2000891,
1736237,
135470905,
5167659,
746043,
135688244,
5826526,
5605722,35.1749
5610485,
16681997,
1609403,
585289,
1832303,
1571549,
1931910,
3816115,
1899432,47.2529
16681998,
4351752,
3318525,
54986,
9587623,
16681999,
16682000,
909764,62.3535
944986,
135473987,
3677354,
9660679,
5931120,52.0541
9665112,47.2912
16682001,
980050,
135485079,
937068,
16682002,
4610652,
4439772,
945206,
135473985,
7394410,
2019348,
422051,
2883018,43.0349
921787,
1932894,
3747329,
1418095,84.7474
3315168,119.961
685022,74.1422
1928493,
16682003,45.8229
4341987,
135802828,
135414178,
7530182,
5861753,48.4464
3728490,
9620331,
3838688,
1930229,
885232,
2874061,
3737466,
2840413,
2831720,
135422627,
135802829,
3717675,48.2321
16682006,
15504505,
3582260,
16682007,
6883520,
3630300,25.3249
3847246,
16682008,
1612818,
16682009,
16682010,
16412578,
16682011,
3797835,
612417,
757999,
3911608,
3303130,
3771682,
6517967,
1899562,
16682012,
15420790,
5928347,
16682013,
1934103,
16682014,
16682015,
2029642,
16682016,
1069013,
16682017,
16682019,
9677865,42.8
3802276,
16682020,
910781,100
16682021,
16682023,
135459514,
1924539,
3744999,
710572,
2788472,
1182484,
2788467,
2866624,
135412161,
135412003,
5543668,
717993,
2788682,
9582576,52.922
827887,
16682024,
947089,
16682025,
1939154,
16682026,
16682027,40.1892
1970084,
1388851,
921288,
3123550,
16682028,
16682029,
16682030,
16682031,
16682032,
16682033,
1965598,
1911496,
16682034,
16411267,
16682035,
6996550,
16682036,100
719021,
16682037,
16682038,72.6362
1388091,96.0486
16421972,
747392,
5727805,
911600,
1911255,
3708751,
16682039,
823359,
224533,51.8367
16682040,
16682041,
135454363,
16682042,
16682043,
12418784,
16682044,
16682045,
16682046,
135548528,
2043436,
614407,
6865068,
900031,42.6816
9616505,
6881660,
2033300,
7317256,
5522369,
12188108,100
7390805,
914312,
16682047,
135651354,
1933177,57.7638
761509,
16682048,
920105,
675318,84.263
4526920,
1917463,
16682049,
5931293,50.79
6305688,
1180539,
