name,size,r2_mean,r2_median,r2_std,pcc_mean,pcc_median,pcc_std
ic50_rattusnorvegicus_peripheraltypebenzodiazepinereceptor,425,0.021,0.040,0.093,0.274,0.278,0.101
ic50_rattusnorvegicus_plasmin,20,0.326,0.364,0.180,0.731,0.726,0.069
ic50_rattusnorvegicus_plateletglycoprotein4,18,-0.105,0.009,0.279,0.360,0.377,0.151
ic50_rattusnorvegicus_prostanoidep1receptor,16,-0.221,-0.159,0.256,0.052,0.054,0.206
ic50_rattusnorvegicus_proteinfarnesyltransferase,17,0.066,0.104,0.175,0.506,0.514,0.116
ic50_rattusnorvegicus_proteinfarnesyltransferasepftfarnesyltransferasebetasubunit,222,0.038,0.060,0.111,0.305,0.333,0.115
ic50_rattusnorvegicus_proteinkinasec,111,0.368,0.386,0.106,0.688,0.693,0.037
ic50_rattusnorvegicus_purinergicreceptorp2y12,79,-0.015,0.032,0.143,0.231,0.279,0.155
ic50_rattusnorvegicus_renin,75,0.075,0.111,0.124,0.395,0.448,0.154
ic50_rattusnorvegicus_sadenosylmethioninedecarboxylase1,14,-0.359,-0.270,0.402,0.068,0.107,0.243
ic50_rattusnorvegicus_serinethreonineproteinkinasemtor,16,-0.048,0.038,0.457,0.319,0.340,0.238
ic50_rattusnorvegicus_serotonin15ht1receptor,904,0.017,0.044,0.123,0.284,0.299,0.084
ic50_rattusnorvegicus_serotonintransportersert,889,-0.041,0.018,0.157,0.329,0.364,0.114
ic50_rattusnorvegicus_sodiumchannelproteintypeiialphasubunit,117,0.212,0.258,0.158,0.542,0.567,0.145
ic50_rattusnorvegicus_solutecarrierfamily22member1,18,0.394,0.419,0.201,0.727,0.746,0.124
ic50_rattusnorvegicus_steroid5alphareductase,51,0.010,0.077,0.252,0.365,0.475,0.223
ic50_rattusnorvegicus_sucraseisomaltase,362,-0.051,-0.008,0.103,0.200,0.213,0.120
ic50_rattusnorvegicus_transientreceptorpotentialcationchannelsubfamilymmember8,246,0.191,0.216,0.109,0.500,0.513,0.084
ic50_rattusnorvegicus_vasopressinv2receptor,330,0.395,0.410,0.063,0.694,0.696,0.023
ic50_ricinuscommunis_ricin,47,0.415,0.431,0.094,0.744,0.750,0.041
ic50_saccharomycescerevisiae_alphaglucosidase,13,-0.059,0.028,0.324,0.555,0.609,0.201
ic50_saccharomycescerevisiae_alphaglucosidasemal12,23,0.174,0.231,0.175,0.587,0.583,0.138
ic50_saccharomycescerevisiae_naddependenthistonedeacetylasesir2,17,-0.108,-0.066,0.219,0.201,0.225,0.158
ic50_saccharomycescerevisiaestrainatcc204508s288c_tpaessentialcomponentofthetranslocaseoftheinnermitochondrialmembranetim23complex,201,-0.138,-0.104,0.118,0.075,0.090,0.084
ic50_salmonellacholeraesuisstrainscb67_betalactamase,41,-0.126,-0.038,0.313,0.265,0.313,0.166
ic50_salmonellatyphimurium_arabinose5phosphateisomerase,11,-0.096,0.021,0.410,0.386,0.466,0.226
ic50_sequence_inhibitorofapoptosisprotein1iap1,43,0.370,0.385,0.083,0.704,0.703,0.041
ic50_staphylococcusaureus_dihydrofolatereductasedhfr,41,0.055,0.156,0.293,0.495,0.538,0.161
ic50_staphylococcusaureus_dnagyrasesubunitb,47,0.364,0.388,0.154,0.726,0.729,0.047
ic50_staphylococcusaureus_penicillinbindingprotein,15,-0.013,0.077,0.280,0.398,0.432,0.184
ic50_staphylococcusaureus_peptidedeformylase,27,0.594,0.695,0.282,0.879,0.882,0.072
ic50_streptococcuspneumoniae_pare,18,-0.203,-0.071,0.453,0.205,0.222,0.164
ic50_streptococcuspneumoniae_undecaprenylpyrophosphatesynthase,16,-0.113,-0.031,0.334,0.289,0.269,0.201
ic50_streptococcuspyogenesserotypem18_phenylalanyltrnasynthetasealphachain,14,0.029,0.085,0.247,0.455,0.514,0.206
ic50_susscrofa_carboxypeptidaseb,17,-0.037,0.036,0.216,0.304,0.345,0.192
ic50_susscrofa_daminoacidoxidasedaao,19,-0.119,-0.092,0.209,0.180,0.212,0.192
ic50_susscrofa_malatedehydrogenasecytoplasmic,12,0.595,0.663,0.230,0.915,0.918,0.027
ic50_susscrofa_phospholipasea2majorisoenzyme,40,0.090,0.152,0.212,0.461,0.486,0.141
ic50_susscrofa_potassiumtransportingatpasealphachain1betachain,19,-0.161,-0.095,0.229,0.116,0.143,0.184
ic50_susscrofa_prolylendopeptidase,108,0.027,0.047,0.090,0.307,0.316,0.098
ic50_susscrofa_tubulin,195,-0.154,-0.061,0.304,0.209,0.222,0.083
ic50_thermusaquaticus_taqpolymerase1,26,0.379,0.409,0.137,0.710,0.720,0.073
ic50_torpedocalifornica_acetylcholinesterase,208,0.005,0.031,0.104,0.291,0.291,0.099
ic50_torpedocalifornica_vesicularacetylcholinetransporter,28,-0.032,0.047,0.280,0.422,0.438,0.128
ic50_toxoplasmagondii_dihydrofolatereductasedhfr,93,0.205,0.228,0.115,0.530,0.559,0.099
ic50_trichomonasvaginalisg3_asparaginylendopeptidaseae,15,-0.230,-0.119,0.361,0.088,0.130,0.277
ic50_trypanosomacruzi_trypanothionereductase,176,0.269,0.303,0.119,0.632,0.640,0.055
ic50_varicellazostervirusstraindumas_thymidinekinase,20,0.128,0.210,0.259,0.572,0.601,0.128
ic50_vibriofischeri_transcriptionalactivatorproteinluxr,56,0.193,0.211,0.136,0.589,0.606,0.112
kd_aquifexaeolicus_udp3oacylglcnacdeacetylaselpxc,29,0.464,0.480,0.114,0.734,0.738,0.068
kd_homosapiens_adenosinereceptora1,61,0.099,0.157,0.181,0.470,0.504,0.153
kd_homosapiens_adenosinereceptora2a,19,0.650,0.672,0.095,0.866,0.875,0.050
kd_homosapiens_alk2bmpri,18,-0.170,-0.019,0.767,0.320,0.309,0.142
kd_homosapiens_alktyrosinekinasereceptor,54,-0.001,0.057,0.158,0.331,0.337,0.086
kd_homosapiens_bmp2inducibleproteinkinase,42,0.192,0.225,0.174,0.611,0.625,0.079
kd_homosapiens_bonemorphogeneticproteinreceptortype2,12,-0.175,-0.094,0.343,0.262,0.294,0.257
kd_homosapiens_brserinethreonineproteinkinase2,11,0.377,0.430,0.261,0.773,0.798,0.106
kd_homosapiens_camk2b,14,0.359,0.410,0.201,0.740,0.757,0.120
kd_homosapiens_campdependentproteinkinasepka,21,-0.123,0.048,0.593,0.510,0.505,0.089
kd_homosapiens_caseinkinasei,25,-0.237,-0.153,0.392,0.069,0.085,0.139
kd_homosapiens_caseinkinaseii,28,-0.146,-0.028,0.612,0.298,0.325,0.139
kd_homosapiens_cdk7cyclinhmnat1,57,-0.114,-0.028,0.307,0.202,0.229,0.109
kd_homosapiens_celldivisioncycle2likeproteinkinase6,22,-0.214,-0.121,0.286,0.059,0.079,0.156
kd_homosapiens_chaperoneactivityofbc1complexlikemitochondrial,12,-0.467,-0.280,0.578,0.091,0.098,0.204
kd_homosapiens_citronrhointeractingkinase,64,-0.139,-0.080,0.177,0.121,0.121,0.094
kd_homosapiens_cyclindependentkinase2,154,-0.022,0.024,0.158,0.287,0.308,0.112
kd_homosapiens_dihydrofolatereductase,66,-0.005,0.042,0.199,0.333,0.355,0.107
kd_homosapiens_dualspecificitymitogenactivatedproteinkinasekinase3,13,0.301,0.394,0.390,0.704,0.747,0.165
kd_homosapiens_dualspecificitymitogenactivatedproteinkinasekinase5,34,-0.206,-0.147,0.233,0.005,0.042,0.169
kd_homosapiens_dualspecificityproteinkinaseclk4,66,-0.049,0.023,0.220,0.318,0.331,0.102
kd_homosapiens_dualspecificitytestisspecificproteinkinase1,16,-0.009,0.079,0.285,0.401,0.426,0.130
kd_homosapiens_eglninehomolog1,13,-0.123,0.009,0.384,0.377,0.403,0.218
kd_homosapiens_ephrintypebreceptor4ephb4,20,-0.137,0.060,1.382,0.437,0.477,0.236
kd_homosapiens_epidermalgrowthfactorreceptor,703,-0.067,-0.022,0.109,0.245,0.255,0.093
kd_homosapiens_fibroblastgrowthfactorreceptor2,41,-0.062,-0.008,0.192,0.313,0.317,0.109
kd_homosapiens_fmetleuphereceptor12,19,-0.095,-0.017,0.240,0.237,0.256,0.183
kd_homosapiens_focaladhesionkinase1vascularendothelialgrowthfactorreceptor3,103,0.375,0.411,0.133,0.774,0.783,0.050
kd_homosapiens_galectin9,43,0.227,0.258,0.237,0.738,0.731,0.070
kd_homosapiens_glycogensynthasekinase3beta,20,-0.013,0.029,0.216,0.357,0.364,0.156
kd_homosapiens_homeodomaininteractingproteinkinase1,22,-0.239,-0.156,0.323,0.050,0.035,0.131
kd_homosapiens_leucinerichrepeatserinethreonineproteinkinase2lrrk2,29,0.374,0.386,0.149,0.685,0.691,0.107
kd_homosapiens_leukocytetyrosinekinasereceptor,37,-0.069,-0.016,0.160,0.235,0.242,0.102
kd_homosapiens_macrophagecolonystimulatingfactorreceptor,101,0.137,0.160,0.095,0.454,0.469,0.082
kd_homosapiens_mapkinaseerk2,16,0.277,0.282,0.209,0.637,0.614,0.157
kd_homosapiens_merintracellulardomainegfrextracellulardomainchimera,54,0.028,0.071,0.169,0.390,0.396,0.106
kd_homosapiens_misshapenlikekinase1,20,0.263,0.294,0.158,0.626,0.645,0.126
kd_homosapiens_mitogenactivatedproteinkinase7,19,-0.082,0.030,0.403,0.341,0.361,0.132
kd_homosapiens_mitogenactivatedproteinkinasekinasekinase3,17,-0.066,0.008,0.239,0.256,0.318,0.236
kd_homosapiens_mitogenactivatedproteinkinasekinasekinasekinase1,29,0.072,0.102,0.170,0.403,0.424,0.124
kd_homosapiens_myotoninproteinkinase,32,-0.239,-0.176,0.238,0.014,0.037,0.178
kd_homosapiens_nicotinamidephosphoribosyltransferase,13,-0.469,-0.094,1.458,0.299,0.315,0.254
kd_homosapiens_nonreceptortyrosineproteinkinasetnk1,24,0.397,0.413,0.124,0.740,0.758,0.072
kd_homosapiens_nuakfamilysnf1likekinase2,38,0.154,0.188,0.126,0.512,0.524,0.091
kd_homosapiens_peptidylprolylcistransisomerasenimainteracting1,51,0.719,0.724,0.051,0.872,0.869,0.022
kd_homosapiens_phosphorylasekinase,86,0.342,0.362,0.105,0.670,0.687,0.075
kd_homosapiens_proteinkinasecdelta,15,0.218,0.261,0.216,0.621,0.625,0.127
kd_homosapiens_proteinkinased1,17,-0.027,0.060,0.413,0.413,0.447,0.144
kd_homosapiens_purinenucleosidephosphorylase,19,0.020,0.032,0.206,0.367,0.393,0.227
kd_homosapiens_replicationproteina70kdadnabindingsubunit,117,0.045,0.085,0.152,0.428,0.403,0.143
kd_homosapiens_rhodopsinkinase,11,0.369,0.381,0.251,0.806,0.834,0.140
kd_homosapiens_rhokinase2,42,0.265,0.330,0.205,0.613,0.662,0.240
kd_homosapiens_ribosomalproteins6kinasealpha1,51,-0.157,-0.105,0.179,0.063,0.076,0.094
kd_homosapiens_ribosomalproteins6kinasealpha4,42,-0.115,-0.064,0.187,0.220,0.233,0.108
kd_homosapiens_ribosomalproteins6kinasealpha5,42,-0.186,-0.059,0.363,0.332,0.384,0.176
kd_homosapiens_ribosomalproteins6kinasealpha6,45,-0.030,-0.002,0.155,0.284,0.290,0.120
kd_homosapiens_ribosomals6kinase2rsk2,27,-0.099,-0.023,0.259,0.268,0.286,0.137
kd_homosapiens_rxralphappargamma,120,0.152,0.182,0.161,0.496,0.530,0.142
kd_homosapiens_serinethreonineproteinkinaseauroraa,112,-0.070,0.031,0.332,0.392,0.390,0.073
kd_homosapiens_serinethreonineproteinkinaseaurorab,110,0.207,0.221,0.074,0.528,0.544,0.059
kd_homosapiens_serinethreonineproteinkinasectak1,14,0.488,0.517,0.151,0.798,0.813,0.091
kd_homosapiens_serinethreonineproteinkinasedclk3,19,0.204,0.240,0.199,0.558,0.589,0.157
kd_homosapiens_serinethreonineproteinkinaselats1,18,0.045,0.091,0.176,0.417,0.433,0.121
kd_homosapiens_serinethreonineproteinkinasemrckgamma,11,-0.165,0.076,0.669,0.421,0.533,0.306
kd_homosapiens_serinethreonineproteinkinasenek2,18,-0.296,-0.158,0.749,0.122,0.120,0.153
kd_homosapiens_serinethreonineproteinkinasepak1,14,0.073,0.157,0.270,0.539,0.582,0.203
kd_homosapiens_serinethreonineproteinkinasepak4,14,0.608,0.623,0.130,0.872,0.871,0.071
kd_homosapiens_serinethreonineproteinkinasepctaire3,13,-0.048,0.049,0.307,0.423,0.431,0.181
kd_homosapiens_serinethreonineproteinkinasepim2,13,0.101,0.228,0.539,0.613,0.641,0.146
kd_homosapiens_serinethreonineproteinkinaseplk4,43,0.262,0.312,0.150,0.614,0.640,0.129
kd_homosapiens_serinethreonineproteinkinasetao1,27,-0.071,0.044,0.344,0.359,0.386,0.145
kd_homosapiens_serinethreonineproteinkinaseulk2,12,0.031,0.123,0.331,0.474,0.495,0.192
kd_homosapiens_serinethreonineproteinkinasewee1,17,-0.173,-0.100,0.217,0.108,0.113,0.176
kd_homosapiens_tgfbetareceptortype1,13,-0.236,-0.089,0.411,0.244,0.280,0.196
kd_homosapiens_thyroidhormonereceptortrbeta,19,0.166,0.208,0.193,0.547,0.566,0.134
kd_homosapiens_transketolase,20,-0.393,-0.124,0.792,0.073,0.050,0.170
kd_homosapiens_tyrosineproteinkinaseabl,57,-0.176,-0.113,0.242,0.176,0.179,0.140
kd_homosapiens_tyrosineproteinkinasemet,106,0.081,0.098,0.112,0.380,0.386,0.095
kd_homosapiens_tyrosineproteinkinasereceptorflt4,69,-0.037,-0.021,0.099,0.181,0.196,0.096
kd_homosapiens_tyrosineproteinkinasesyk,34,-0.083,-0.021,0.162,0.224,0.231,0.121
kd_homosapiens_tyrosineproteinkinasetxk,24,0.109,0.136,0.143,0.477,0.481,0.085
kd_homosapiens_vascularendothelialgrowthfactorreceptor2,75,-0.011,0.012,0.087,0.231,0.238,0.096
kd_homosapiens_xiapbir3,15,0.512,0.571,0.210,0.848,0.872,0.096
kd_humanimmunodeficiencyvirustype1groupmsubtypebisolateyu2_envelopeglycoproteingp160,13,0.016,0.100,0.278,0.448,0.438,0.162
kd_rattus_bdkrb1,11,-0.163,-0.058,0.377,0.239,0.353,0.443
kd_rattus_serotonin3a5ht3a3b5ht3breceptor,16,-0.201,-0.068,0.380,0.237,0.248,0.231
kd_rattusnorvegicus_5hydroxytryptaminereceptor2a,65,0.230,0.246,0.117,0.555,0.567,0.095
kd_rattusnorvegicus_alphaadrenergicreceptor1aand1b,50,-0.018,0.060,0.265,0.359,0.411,0.191
kd_rattusnorvegicus_inositol145trisphosphatereceptortype1,14,0.015,0.171,0.408,0.522,0.514,0.146
kd_rattusnorvegicus_somatostatinreceptor2,99,-0.308,-0.072,0.651,0.104,0.126,0.085
ki_bacillussubtilis_dnapolymeraseiiic,133,0.348,0.384,0.099,0.678,0.688,0.053
ki_bostaurus_adenosinedeaminase,282,0.067,0.078,0.099,0.371,0.372,0.103
ki_bostaurus_adrb2,12,-0.277,-0.127,0.495,0.208,0.280,0.258
ki_bostaurus_adrenergicalpha2,106,0.012,0.034,0.117,0.284,0.283,0.100
ki_bostaurus_alphachymotrypsin,168,0.115,0.140,0.100,0.563,0.547,0.079
ki_bostaurus_carbonicanhydraseiv,1407,0.058,0.072,0.121,0.381,0.400,0.110
ki_bostaurus_carboxypeptidasea1,108,0.122,0.163,0.146,0.454,0.468,0.123
ki_bostaurus_cathepsinb,79,0.203,0.220,0.079,0.563,0.569,0.071
ki_bostaurus_cathepsinl,26,0.184,0.226,0.172,0.546,0.573,0.143
ki_bostaurus_ptgfr,19,0.024,0.071,0.178,0.389,0.411,0.145
ki_bostaurus_trypsinii,104,0.222,0.250,0.135,0.573,0.591,0.106
ki_canisfamiliaris_beta2adrenergicreceptor,12,-0.266,-0.075,0.800,0.307,0.342,0.266
ki_caviacutleri_adenosinea1receptor,282,0.249,0.276,0.107,0.632,0.633,0.052
ki_caviacutleri_adenosinea2areceptor,62,0.351,0.430,0.188,0.647,0.712,0.175
ki_caviacutleri_beta2adrenergicreceptor,38,0.192,0.225,0.147,0.546,0.579,0.120
ki_caviacutleri_drd2,13,0.375,0.473,0.321,0.738,0.770,0.135
ki_caviacutleri_htr3a,20,-0.277,-0.260,0.209,-0.026,0.001,0.171
ki_caviacutleri_neurokinin2receptor,21,0.508,0.530,0.114,0.804,0.831,0.081
ki_caviaporcellus_3betahydroxysteroiddelta8delta7isomerase,96,-0.042,-0.005,0.123,0.227,0.242,0.097
ki_caviaporcellus_mukappaopioidreceptor,1768,-0.052,-0.019,0.103,0.161,0.194,0.118
ki_caviaporcellus_serotonin45ht4receptor,93,0.015,0.071,0.191,0.340,0.382,0.171
ki_clostridiumhistolyticum_collagenasechc,163,0.186,0.223,0.127,0.525,0.544,0.103
ki_drosophilamelanogaster_carbonicanhydrase1,18,-0.236,-0.175,0.293,0.072,0.083,0.229
ki_enterobactercloacae_betalactamase,17,0.303,0.334,0.186,0.664,0.675,0.135
ki_escherichiacoli_5enolpyruvylshikimate3phosphatesynthase,15,0.144,0.206,0.285,0.559,0.624,0.208
ki_escherichiacoli_methylthioadenosinenucleosidasemtan,27,0.469,0.511,0.171,0.808,0.851,0.129
ki_helicobacterpylori_carbonicanhydrase1,18,-0.142,-0.086,0.256,0.284,0.279,0.143
ki_hepatitiscvirus_hepatitiscvirusserineproteasens3ns4a,336,-0.053,0.005,0.227,0.434,0.454,0.097
ki_homosapiens_5ht4a,13,0.445,0.488,0.193,0.803,0.814,0.087
ki_homosapiens_acetylcholinesterase,440,-0.026,-0.003,0.098,0.187,0.212,0.099
ki_homosapiens_adenosinereceptor,3954,-0.124,-0.016,0.262,0.307,0.333,0.083
ki_homosapiens_adenosinereceptora1,3285,-0.128,-0.047,0.208,0.078,0.083,0.070
ki_homosapiens_adenosylhomocysteinase,78,-0.057,0.026,0.267,0.450,0.452,0.084
ki_homosapiens_adora1,15,-0.008,0.120,0.403,0.509,0.545,0.176
ki_homosapiens_adrenergicalpha1,93,0.220,0.252,0.131,0.586,0.600,0.069
ki_homosapiens_adrenergicbeta2receptorbeta2,409,0.075,0.108,0.112,0.394,0.421,0.102
ki_homosapiens_alktyrosinekinasereceptor,74,-0.054,0.001,0.167,0.237,0.265,0.142
ki_homosapiens_apelinreceptor,11,-0.236,-0.118,0.336,-0.070,-0.106,0.383
ki_homosapiens_arachidonate15lipoxygenase,44,-0.122,-0.038,0.263,0.297,0.301,0.144
ki_homosapiens_beta2adrenergicreceptorandbeta3adrenergicreceptor,229,0.155,0.171,0.110,0.486,0.500,0.085
ki_homosapiens_beta3adrenergicreceptor,21,-0.079,-0.013,0.245,0.241,0.262,0.160
ki_homosapiens_betachymotrypsin,19,-0.147,-0.054,0.260,0.133,0.190,0.237
ki_homosapiens_brainglycogenphosphorylase,94,0.184,0.207,0.126,0.535,0.548,0.113
ki_homosapiens_calcitoningenerelatedpeptidecgrpalpha,38,0.047,0.100,0.162,0.535,0.558,0.097
ki_homosapiens_campdependentproteinkinasepka,11,-0.523,-0.322,0.608,-0.073,-0.062,0.173
ki_homosapiens_cannabinoidcb1receptororexinreceptor1complex,35,0.127,0.146,0.168,0.457,0.488,0.147
ki_homosapiens_cannabinoidreceptor2cb2,3116,0.018,0.038,0.119,0.281,0.300,0.115
ki_homosapiens_carbonicanhydraseiv,518,0.244,0.251,0.077,0.608,0.619,0.059
ki_homosapiens_carbonicanhydraseva,352,0.313,0.325,0.090,0.678,0.686,0.043
ki_homosapiens_carbonicanhydrasevb,281,0.099,0.154,0.188,0.512,0.544,0.102
ki_homosapiens_carbonicanhydrasevii,487,0.215,0.228,0.111,0.669,0.684,0.056
ki_homosapiens_caseinkinaseiialphabeta,70,0.051,0.085,0.156,0.385,0.401,0.120
ki_homosapiens_cathepsing,15,0.160,0.216,0.310,0.785,0.807,0.100
ki_homosapiens_cathepsink,511,-0.086,-0.012,0.228,0.241,0.282,0.134
ki_homosapiens_cathepsinsandk,45,0.311,0.388,0.348,0.754,0.832,0.230
ki_homosapiens_cdc7dbf4celldivisioncycle7relatedproteinkinaseactivatorofsphasekinase,79,0.152,0.172,0.098,0.476,0.481,0.085
ki_homosapiens_cdk2cyclinacyclina1,28,0.117,0.177,0.277,0.553,0.553,0.118
ki_homosapiens_celldivisioncycle42gtpbindingprotein25kda,147,0.004,0.074,0.222,0.311,0.357,0.151
ki_homosapiens_chymase,86,0.079,0.100,0.105,0.380,0.415,0.122
ki_homosapiens_chymotrypsin,97,0.412,0.441,0.105,0.718,0.722,0.030
ki_homosapiens_cjunnterminalkinasejnk,16,-0.003,0.067,0.214,0.469,0.483,0.156
ki_homosapiens_coagulationfactoriiifactorviiafviia,61,0.041,0.096,0.180,0.343,0.408,0.176
ki_homosapiens_corticotropinreleasingfactorreceptor1,1335,-0.536,-0.255,0.692,0.158,0.178,0.103
ki_homosapiens_cyclindependentkinase1cdk1,82,0.026,0.076,0.163,0.358,0.384,0.117
ki_homosapiens_cyclindependentkinase2cdk2,85,-0.008,0.031,0.162,0.263,0.274,0.120
ki_homosapiens_cyclindependentkinase7cdk7,45,-0.114,-0.078,0.177,0.226,0.234,0.109
ki_homosapiens_cyclooxygenase,88,-0.110,-0.033,0.211,0.179,0.166,0.129
ki_homosapiens_cytochromep4502d6,128,-0.044,0.023,0.196,0.297,0.336,0.124
ki_homosapiens_cytochromep4503a4,151,-0.134,-0.088,0.192,0.205,0.216,0.082
ki_homosapiens_dihydroorotatedehydrogenase,120,-0.021,0.024,0.165,0.266,0.303,0.158
ki_homosapiens_dipeptidylpeptidase4ddp4,513,-0.380,-0.175,0.507,0.315,0.364,0.142
ki_homosapiens_dipeptidylpeptidaseix,105,-0.021,0.037,0.168,0.428,0.433,0.117
ki_homosapiens_dopamined44,15,-0.276,-0.175,0.323,0.021,0.034,0.242
ki_homosapiens_dopaminereceptord2lneurotensinreceptornts1,659,-0.030,0.001,0.095,0.177,0.203,0.133
ki_homosapiens_drd4,159,-0.048,-0.021,0.128,0.232,0.246,0.101
ki_homosapiens_ectonucleotidepyrophosphatasephosphodiesterasefamilymember1,58,0.058,0.084,0.097,0.383,0.385,0.084
ki_homosapiens_enteropeptidase,284,0.021,0.042,0.091,0.268,0.298,0.110
ki_homosapiens_epidermalgrowthfactorreceptor,98,-0.073,-0.049,0.264,0.719,0.740,0.088
ki_homosapiens_fattyacidamidehydrolase,475,-0.034,-0.023,0.113,0.198,0.209,0.118
ki_homosapiens_fattyacidbindingproteinadipocyte,25,-0.062,0.032,0.271,0.306,0.336,0.212
ki_homosapiens_fibroblastactivationproteinalpha,27,0.395,0.459,0.229,0.757,0.745,0.065
ki_homosapiens_fmetleuphereceptor12,131,0.368,0.489,0.273,0.561,0.758,0.464
ki_homosapiens_gabaareceptoralpha6beta2gamma2,33,0.017,0.059,0.265,0.431,0.484,0.220
ki_homosapiens_gabareceptoralpha4beta3gamma2subunit,17,-0.099,0.105,0.488,0.345,0.446,0.333
ki_homosapiens_gabareceptoralpha5beta3gamma2subunit,711,-0.018,0.066,0.233,0.323,0.340,0.095
ki_homosapiens_gabareceptoralpha6beta3gamma2subunit,131,0.020,0.091,0.219,0.413,0.423,0.091
ki_homosapiens_galaninreceptor3,39,-0.232,-0.167,0.232,-0.041,-0.054,0.126
ki_homosapiens_gartransformylase,27,-0.055,0.054,0.287,0.368,0.388,0.178
ki_homosapiens_glucagonreceptor,84,0.509,0.542,0.108,0.810,0.818,0.037
ki_homosapiens_glutamatereceptorionotropicampa,150,0.244,0.255,0.104,0.553,0.580,0.102
ki_homosapiens_glyoxalasei,79,0.130,0.166,0.249,0.731,0.736,0.034
ki_homosapiens_gproteincoupledreceptor44,1004,0.001,0.044,0.144,0.302,0.344,0.138
ki_homosapiens_hepatocytegrowthfactorreceptor,97,0.029,0.072,0.181,0.405,0.445,0.126
ki_homosapiens_histaminereceptorh3,3069,-0.073,-0.035,0.110,0.126,0.127,0.068
ki_homosapiens_histonedeacetylase,78,0.194,0.235,0.150,0.484,0.525,0.171
ki_homosapiens_histonedeacetylase2hdac2,25,0.293,0.305,0.139,0.621,0.630,0.081
ki_homosapiens_histonedeacetylase3,23,0.556,0.592,0.138,0.801,0.806,0.061
ki_homosapiens_histonedeacetylase4hdac4,14,-0.151,-0.034,0.435,0.231,0.256,0.209
ki_homosapiens_histonedeacetylase5hdac5,13,-0.276,-0.114,0.474,0.047,0.049,0.234
ki_homosapiens_histonedeacetylase8,22,0.144,0.162,0.158,0.512,0.498,0.107
ki_homosapiens_hsp90andhnrnpa2b1,86,0.162,0.188,0.130,0.606,0.620,0.083
ki_homosapiens_integrinalphaiibbeta3,160,0.015,0.063,0.145,0.398,0.420,0.119
ki_homosapiens_ionotropicglutamatereceptorkainate25,125,0.141,0.164,0.143,0.492,0.497,0.085
ki_homosapiens_kallikrein7,31,0.208,0.222,0.326,0.839,0.863,0.064
ki_homosapiens_kinesinlikeprotein1,132,0.228,0.227,0.075,0.569,0.576,0.057
ki_homosapiens_lactatedehydrogenasealdha,15,0.054,0.146,0.333,0.582,0.620,0.246
ki_homosapiens_leucineaminopeptidase,54,-0.113,-0.033,0.240,0.204,0.224,0.125
ki_homosapiens_lsd1corestcomplex,140,-0.044,-0.003,0.113,0.238,0.203,0.155
ki_homosapiens_ltb4r2,12,-0.562,-0.170,1.683,0.199,0.206,0.228
ki_homosapiens_matrixmetalloproteinase13mmp13,282,0.072,0.088,0.083,0.366,0.381,0.103
ki_homosapiens_melatoninreceptor,1483,-0.161,-0.107,0.188,0.071,0.077,0.060
ki_homosapiens_methionineaminopeptidase2,95,-0.035,0.029,0.261,0.423,0.465,0.171
ki_homosapiens_mineralocorticoidreceptormr,74,-0.007,0.026,0.105,0.315,0.336,0.128
ki_homosapiens_mitogenactivatedproteinkinase10,52,0.131,0.161,0.133,0.436,0.473,0.142
ki_homosapiens_mitogenactivatedproteinkinasekinasekinase12,23,0.067,0.102,0.195,0.426,0.444,0.130
ki_homosapiens_monoamineoxidase,624,0.115,0.141,0.096,0.412,0.454,0.108
ki_homosapiens_monocarboxylatetransporter1,22,-0.027,0.002,0.150,0.258,0.281,0.161
ki_homosapiens_muscarinicacetylcholinereceptorm2,169,0.308,0.326,0.111,0.617,0.637,0.095
ki_homosapiens_muscarinicreceptorm3m3,983,0.356,0.370,0.083,0.667,0.669,0.034
ki_homosapiens_muscleglycogenphosphorylase,44,-0.207,-0.021,0.436,0.316,0.310,0.149
ki_homosapiens_neurokinin3receptor,519,-0.075,-0.021,0.154,0.255,0.278,0.111
ki_homosapiens_neuronalacetylcholinereceptorproteinalpha3beta2subunit,12,0.140,0.200,0.337,0.551,0.577,0.206
ki_homosapiens_neuropeptideyreceptortype2,197,0.182,0.212,0.085,0.506,0.505,0.032
ki_homosapiens_nischarin,62,-0.057,-0.040,0.138,0.211,0.211,0.132
ki_homosapiens_nitricoxidesynthaseinducibleandendothelial,69,-0.144,-0.059,0.269,0.095,0.108,0.147
ki_homosapiens_npy5r,17,-0.096,-0.024,0.208,0.290,0.280,0.174
ki_homosapiens_nrhquinoneoxidoreductase2nqo2,29,0.219,0.257,0.212,0.579,0.608,0.133
ki_homosapiens_oligopeptidetransportersmallintestineisoform,231,0.009,0.026,0.082,0.232,0.261,0.095
ki_homosapiens_oprm1,187,-0.143,-0.089,0.181,0.065,0.118,0.126
ki_homosapiens_parathyroidhormonereceptor,15,0.427,0.461,0.169,0.804,0.803,0.080
ki_homosapiens_peptidylprolylcistransisomerasenimainteracting1,64,-0.018,0.054,0.187,0.420,0.462,0.180
ki_homosapiens_phosphoinositide3kinasesbetapi3kbeta,91,0.132,0.158,0.133,0.454,0.468,0.079
ki_homosapiens_pi3kinaseclassi,690,-0.120,-0.005,0.325,0.426,0.463,0.109
ki_homosapiens_plateletactivatingfactorreceptor,38,0.014,0.052,0.184,0.341,0.367,0.145
ki_homosapiens_prolylcarboxypeptidaseprcp,39,0.036,0.096,0.396,0.462,0.406,0.152
