name,size,r2_mean,r2_median,r2_std,pcc_mean,pcc_median,pcc_std
ic50_rattusnorvegicus_glycogensynthasekinase3beta,158,-0.138,-0.061,0.188,0.200,0.198,0.055
ic50_rattusnorvegicus_growthhormonereleasinghormonereceptor,13,-0.120,-0.024,0.273,0.607,0.628,0.112
ic50_rattusnorvegicus_hmgcoareductase,991,0.013,0.049,0.087,0.549,0.549,0.008
ic50_rattusnorvegicus_hydroxyacidoxidase2,24,-0.110,-0.070,0.151,0.096,0.104,0.190
ic50_rattusnorvegicus_hypoxiainduciblefactorhifph2,18,0.122,0.173,0.213,0.574,0.590,0.133
ic50_rattusnorvegicus_lysosomalphospholipasea1,29,-10.042,-6.681,10.724,0.059,0.119,0.138
ic50_rattusnorvegicus_neuropeptideyreceptortype5,26,-0.204,-0.131,0.221,-0.188,-0.188,0.134
ic50_rattusnorvegicus_opioidreceptor,422,-0.049,-0.011,0.097,0.155,0.154,0.012
ic50_rattusnorvegicus_orexinreceptortype2ox2,12,-0.148,-0.071,0.231,0.061,0.062,0.241
ic50_rattusnorvegicus_peripheraltypebenzodiazepinereceptor,425,-0.055,-0.006,0.133,0.104,0.098,0.022
ic50_rattusnorvegicus_plasmin,20,-0.094,0.016,0.256,0.482,0.491,0.111
ic50_rattusnorvegicus_plateletglycoprotein4,14,-0.625,-0.300,0.916,0.507,0.504,0.175
ic50_rattusnorvegicus_prostanoidep1receptor,16,-0.261,-0.170,0.271,-0.139,-0.162,0.222
ic50_rattusnorvegicus_proteinfarnesyltransferase,17,-0.069,-0.014,0.181,0.366,0.377,0.080
ic50_rattusnorvegicus_proteinfarnesyltransferasepftfarnesyltransferasebetasubunit,222,-0.071,-0.045,0.076,-0.035,-0.036,0.015
ic50_rattusnorvegicus_proteinkinasec,111,0.048,0.079,0.107,0.578,0.575,0.024
ic50_rattusnorvegicus_purinergicreceptorp2y12,79,-0.022,0.012,0.086,0.287,0.270,0.076
ic50_rattusnorvegicus_renin,85,-0.128,-0.042,0.191,0.225,0.221,0.033
ic50_rattusnorvegicus_sadenosylmethioninedecarboxylase1,14,-0.157,-0.052,0.277,0.288,0.281,0.118
ic50_rattusnorvegicus_serinethreonineproteinkinasemtor,16,-0.164,-0.012,0.804,0.342,0.425,0.324
ic50_rattusnorvegicus_serotonin15ht1receptor,904,-0.031,-0.009,0.057,0.138,0.139,0.005
ic50_rattusnorvegicus_serotonintransportersert,899,-0.167,-0.113,0.153,-0.020,-0.020,0.008
ic50_rattusnorvegicus_sodiumchannelproteintypeiialphasubunit,127,0.179,0.254,0.195,0.574,0.575,0.014
ic50_rattusnorvegicus_solutecarrierfamily22member1,18,0.040,0.093,0.165,0.459,0.444,0.142
ic50_rattusnorvegicus_steroid5alphareductase,41,-0.087,-0.044,0.120,0.054,0.066,0.110
ic50_rattusnorvegicus_sucraseisomaltase,372,-0.154,-0.070,0.177,0.039,0.037,0.026
ic50_rattusnorvegicus_transientreceptorpotentialcationchannelsubfamilymmember8,246,0.069,0.089,0.047,0.523,0.523,0.016
ic50_rattusnorvegicus_vasopressinv2receptor,340,-0.160,-0.091,0.178,-0.405,-0.513,0.301
ic50_ricinuscommunis_ricin,47,0.183,0.216,0.096,0.686,0.689,0.037
ic50_saccharomycescerevisiae_alphaglucosidase,16,-0.762,-0.342,1.125,0.260,0.079,0.350
ic50_saccharomycescerevisiae_alphaglucosidasemal12,23,-0.331,-0.287,0.290,-0.129,-0.155,0.168
ic50_saccharomycescerevisiae_naddependenthistonedeacetylasesir2,24,-0.589,-0.289,0.835,0.025,0.040,0.127
ic50_saccharomycescerevisiaestrainatcc204508s288c_tpaessentialcomponentofthetranslocaseoftheinnermitochondrialmembranetim23complex,211,-0.129,-0.057,0.176,-0.022,-0.017,0.022
ic50_salmonellacholeraesuisstrainscb67_betalactamase,41,-0.029,0.044,0.222,0.357,0.348,0.080
ic50_salmonellatyphimurium_arabinose5phosphateisomerase,12,-11.991,-9.658,6.954,0.291,0.298,0.201
ic50_sequence_inhibitorofapoptosisprotein1iap1,53,-0.013,0.048,0.172,0.567,0.569,0.033
ic50_staphylococcusaureus_dihydrofolatereductasedhfr,41,-0.185,-0.082,0.278,0.093,0.095,0.070
ic50_staphylococcusaureus_dnagyrasesubunitb,47,0.074,0.116,0.122,0.752,0.752,0.047
ic50_staphylococcusaureus_penicillinbindingprotein,19,-0.302,-0.166,0.369,0.245,0.226,0.178
ic50_staphylococcusaureus_peptidedeformylase,37,-0.094,0.006,0.371,0.553,0.545,0.108
ic50_streptococcuspneumoniae_pare,25,-0.274,-0.164,0.354,-0.145,-0.181,0.106
ic50_streptococcuspneumoniae_undecaprenylpyrophosphatesynthase,16,-0.118,-0.015,0.296,0.405,0.465,0.254
ic50_streptococcuspyogenesserotypem18_phenylalanyltrnasynthetasealphachain,14,-0.151,-0.037,0.270,0.251,0.219,0.228
ic50_susscrofa_carboxypeptidaseb,17,-0.063,0.039,0.326,0.465,0.455,0.111
ic50_susscrofa_daminoacidoxidasedaao,27,-0.194,-0.069,0.230,-0.210,-0.225,0.127
ic50_susscrofa_malatedehydrogenasecytoplasmic,11,0.017,0.203,0.489,0.927,0.930,0.024
ic50_susscrofa_phospholipasea2majorisoenzyme,40,-0.083,-0.030,0.173,0.187,0.169,0.125
ic50_susscrofa_potassiumtransportingatpasealphachain1betachain,27,-0.193,-0.044,0.378,0.313,0.317,0.073
ic50_susscrofa_prolylendopeptidase,118,-0.111,-0.062,0.171,0.008,0.008,0.035
ic50_susscrofa_tubulin,195,-0.249,-0.143,0.299,0.043,0.050,0.048
ic50_thermusaquaticus_taqpolymerase1,26,-0.089,-0.015,0.241,0.226,0.180,0.222
ic50_torpedocalifornica_acetylcholinesterase,218,-0.116,-0.053,0.189,-0.067,-0.066,0.016
ic50_torpedocalifornica_vesicularacetylcholinetransporter,28,0.042,0.105,0.212,0.468,0.471,0.065
ic50_toxoplasmagondii_dihydrofolatereductasedhfr,93,0.003,0.032,0.079,0.349,0.348,0.030
ic50_trichomonasvaginalisg3_asparaginylendopeptidaseae,15,-0.144,-0.053,0.302,0.370,0.382,0.187
ic50_trypanosomacruzi_trypanothionereductase,176,0.090,0.119,0.086,0.579,0.580,0.017
ic50_varicellazostervirusstraindumas_thymidinekinase,15,-0.223,-0.118,0.422,0.391,0.410,0.181
ic50_vibriofischeri_transcriptionalactivatorproteinluxr,56,-0.026,0.010,0.081,0.478,0.471,0.076
kd_aquifexaeolicus_udp3oacylglcnacdeacetylaselpxc,29,0.026,0.070,0.128,0.738,0.749,0.066
kd_homosapiens_adenosinereceptora1,71,-0.188,-0.102,0.214,-0.151,-0.142,0.069
kd_homosapiens_adenosinereceptora2a,19,-0.119,-0.050,0.213,0.088,0.044,0.532
kd_homosapiens_alk2bmpri,25,-0.114,-0.050,0.216,0.200,0.196,0.114
kd_homosapiens_alktyrosinekinasereceptor,44,-0.026,0.012,0.113,0.414,0.409,0.076
kd_homosapiens_bmp2inducibleproteinkinase,42,-0.060,0.008,0.168,0.302,0.302,0.058
kd_homosapiens_bonemorphogeneticproteinreceptortype2,12,-0.178,-0.109,0.245,0.027,0.028,0.200
kd_homosapiens_brserinethreonineproteinkinase2,11,-0.294,0.004,1.461,0.623,0.632,0.159
kd_homosapiens_camk2b,17,0.036,0.101,0.227,0.580,0.582,0.149
kd_homosapiens_campdependentproteinkinasepka,21,-0.162,-0.088,0.267,0.439,0.430,0.085
kd_homosapiens_caseinkinasei,35,-0.167,-0.092,0.201,0.012,-0.005,0.101
kd_homosapiens_caseinkinaseii,28,-0.220,-0.145,0.295,0.293,0.305,0.102
kd_homosapiens_cdk7cyclinhmnat1,57,-0.085,-0.014,0.200,0.195,0.197,0.045
kd_homosapiens_celldivisioncycle2likeproteinkinase6,32,-0.163,-0.073,0.190,0.029,0.022,0.105
kd_homosapiens_chaperoneactivityofbc1complexlikemitochondrial,12,-0.213,-0.099,0.305,0.279,0.300,0.184
kd_homosapiens_citronrhointeractingkinase,64,-0.066,-0.022,0.127,0.208,0.208,0.042
kd_homosapiens_cyclindependentkinase2,144,0.020,0.051,0.068,0.369,0.369,0.028
kd_homosapiens_dihydrofolatereductase,66,-0.077,-0.013,0.173,0.290,0.277,0.051
kd_homosapiens_dualspecificitymitogenactivatedproteinkinasekinase3,16,-0.218,-0.061,0.435,0.495,0.475,0.199
kd_homosapiens_dualspecificitymitogenactivatedproteinkinasekinase5,34,-0.087,-0.042,0.136,0.241,0.248,0.093
kd_homosapiens_dualspecificityproteinkinaseclk4,66,-0.137,-0.074,0.196,0.238,0.247,0.065
kd_homosapiens_dualspecificitytestisspecificproteinkinase1,21,-0.108,-0.020,0.234,0.271,0.288,0.126
kd_homosapiens_eglninehomolog1,13,-0.314,-0.244,0.246,-0.291,-0.360,0.213
kd_homosapiens_ephrintypebreceptor4ephb4,20,-0.367,-0.054,1.128,0.070,0.041,0.162
kd_homosapiens_epidermalgrowthfactorreceptor,703,-0.073,-0.034,0.091,0.006,0.009,0.017
kd_homosapiens_fibroblastgrowthfactorreceptor2,41,-0.051,0.006,0.169,0.273,0.300,0.095
kd_homosapiens_fmetleuphereceptor12,19,-0.284,-0.079,0.552,0.022,0.054,0.384
kd_homosapiens_focaladhesionkinase1vascularendothelialgrowthfactorreceptor3,103,-0.002,0.034,0.089,0.451,0.448,0.045
kd_homosapiens_galectin9,43,0.061,0.093,0.169,0.789,0.761,0.067
kd_homosapiens_glycogensynthasekinase3beta,20,-0.158,-0.096,0.184,0.058,0.063,0.149
kd_homosapiens_homeodomaininteractingproteinkinase1,16,-0.279,-0.146,0.485,0.119,0.119,0.193
kd_homosapiens_leucinerichrepeatserinethreonineproteinkinase2lrrk2,39,0.061,0.129,0.216,0.505,0.500,0.078
kd_homosapiens_leukocytetyrosinekinasereceptor,27,0.005,0.052,0.248,0.437,0.437,0.130
kd_homosapiens_macrophagecolonystimulatingfactorreceptor,101,-0.050,-0.021,0.083,0.116,0.108,0.046
kd_homosapiens_mapkinaseerk2,13,-0.007,0.051,0.289,0.506,0.533,0.304
kd_homosapiens_merintracellulardomainegfrextracellulardomainchimera,44,0.033,0.055,0.092,0.381,0.381,0.087
kd_homosapiens_misshapenlikekinase1,30,-0.065,0.013,0.186,0.410,0.421,0.098
kd_homosapiens_mitogenactivatedproteinkinase7,28,-0.151,-0.080,0.222,0.050,0.041,0.147
kd_homosapiens_mitogenactivatedproteinkinasekinasekinase3,23,-0.178,-0.051,0.281,0.209,0.204,0.144
kd_homosapiens_mitogenactivatedproteinkinasekinasekinasekinase1,29,-0.043,0.012,0.180,0.279,0.286,0.138
kd_homosapiens_myotoninproteinkinase,32,-0.092,-0.028,0.175,0.197,0.185,0.107
kd_homosapiens_nicotinamidephosphoribosyltransferase,13,-0.335,-0.067,0.894,0.333,0.307,0.192
kd_homosapiens_nonreceptortyrosineproteinkinasetnk1,34,-0.020,0.045,0.168,0.517,0.522,0.065
kd_homosapiens_nuakfamilysnf1likekinase2,48,-0.010,0.062,0.212,0.420,0.424,0.058
kd_homosapiens_peptidylprolylcistransisomerasenimainteracting1,51,0.326,0.346,0.055,0.877,0.876,0.020
kd_homosapiens_phosphorylasekinase,96,-0.048,-0.004,0.105,0.417,0.418,0.033
kd_homosapiens_proteinkinasecdelta,20,-0.112,-0.021,0.227,0.506,0.507,0.101
kd_homosapiens_proteinkinased1,23,-0.047,0.031,0.191,0.402,0.406,0.110
kd_homosapiens_purinenucleosidephosphorylase,28,-0.094,-0.033,0.135,0.164,0.176,0.103
kd_homosapiens_replicationproteina70kdadnabindingsubunit,127,-0.216,-0.165,0.198,-0.092,-0.113,0.086
kd_homosapiens_rhodopsinkinase,12,-0.452,-0.013,1.155,0.685,0.657,0.164
kd_homosapiens_rhokinase2,42,0.144,0.191,0.149,0.673,0.678,0.048
kd_homosapiens_ribosomalproteins6kinasealpha1,51,-0.068,-0.024,0.133,0.208,0.206,0.057
kd_homosapiens_ribosomalproteins6kinasealpha4,42,-0.096,-0.022,0.190,0.283,0.283,0.066
kd_homosapiens_ribosomalproteins6kinasealpha5,42,-0.209,-0.140,0.364,0.447,0.455,0.048
kd_homosapiens_ribosomalproteins6kinasealpha6,45,-0.143,-0.053,0.221,0.257,0.270,0.075
kd_homosapiens_ribosomals6kinase2rsk2,27,-0.143,-0.028,0.259,0.304,0.305,0.085
kd_homosapiens_rxralphappargamma,120,-0.011,0.027,0.081,0.452,0.459,0.050
kd_homosapiens_serinethreonineproteinkinaseauroraa,122,-0.073,-0.006,0.148,0.342,0.340,0.034
kd_homosapiens_serinethreonineproteinkinaseaurorab,110,0.032,0.048,0.045,0.387,0.370,0.048
kd_homosapiens_serinethreonineproteinkinasectak1,18,0.019,0.095,0.197,0.766,0.782,0.088
kd_homosapiens_serinethreonineproteinkinasedclk3,19,-0.037,0.010,0.187,0.361,0.388,0.168
kd_homosapiens_serinethreonineproteinkinaselats1,25,-0.149,-0.037,0.235,0.362,0.362,0.124
kd_homosapiens_serinethreonineproteinkinasemrckgamma,11,-0.117,0.192,0.781,0.448,0.545,0.326
kd_homosapiens_serinethreonineproteinkinasenek2,26,-0.172,-0.058,0.444,0.124,0.123,0.101
kd_homosapiens_serinethreonineproteinkinasepak1,17,-0.058,0.015,0.209,0.396,0.398,0.188
kd_homosapiens_serinethreonineproteinkinasepak4,14,0.289,0.356,0.223,0.828,0.824,0.072
kd_homosapiens_serinethreonineproteinkinasepctaire3,13,-0.287,-0.139,0.442,0.270,0.287,0.186
kd_homosapiens_serinethreonineproteinkinasepim2,15,-0.157,-0.034,0.368,0.303,0.322,0.207
kd_homosapiens_serinethreonineproteinkinaseplk4,53,-0.063,0.027,0.235,0.451,0.461,0.060
kd_homosapiens_serinethreonineproteinkinasetao1,27,-0.243,0.031,0.654,0.542,0.593,0.163
kd_homosapiens_serinethreonineproteinkinaseulk2,12,-0.050,0.038,0.270,0.480,0.525,0.204
kd_homosapiens_serinethreonineproteinkinasewee1,23,-0.321,-0.101,0.595,0.158,0.148,0.136
kd_homosapiens_tgfbetareceptortype1,15,-0.092,-0.032,0.203,0.239,0.264,0.234
kd_homosapiens_thyroidhormonereceptortrbeta,27,-0.160,-0.099,0.170,-0.192,-0.216,0.135
kd_homosapiens_transketolase,29,-0.179,-0.050,0.342,0.213,0.211,0.063
kd_homosapiens_tyrosineproteinkinaseabl,47,-0.099,-0.053,0.125,0.121,0.132,0.078
kd_homosapiens_tyrosineproteinkinasemet,106,-0.030,0.001,0.074,0.157,0.159,0.042
kd_homosapiens_tyrosineproteinkinasereceptorflt4,79,-0.094,-0.029,0.165,0.165,0.164,0.038
kd_homosapiens_tyrosineproteinkinasesyk,44,-0.101,-0.057,0.153,0.193,0.193,0.073
kd_homosapiens_tyrosineproteinkinasetxk,24,-0.097,-0.045,0.183,0.203,0.213,0.143
kd_homosapiens_vascularendothelialgrowthfactorreceptor2,75,-0.076,-0.035,0.113,-0.032,-0.048,0.049
kd_homosapiens_xiapbir3,20,-0.014,0.118,0.311,0.687,0.697,0.124
kd_humanimmunodeficiencyvirustype1groupmsubtypebisolateyu2_envelopeglycoproteingp160,13,-0.115,0.010,0.319,0.399,0.392,0.164
kd_rattus_bdkrb1,11,-0.143,0.015,0.398,0.537,0.614,0.274
kd_rattus_serotonin3a5ht3a3b5ht3breceptor,13,-0.152,-0.062,0.270,0.301,0.353,0.285
kd_rattusnorvegicus_5hydroxytryptaminereceptor2a,75,-0.007,0.033,0.124,0.290,0.292,0.039
kd_rattusnorvegicus_alphaadrenergicreceptor1aand1b,40,-0.045,-0.014,0.099,0.144,0.136,0.073
kd_rattusnorvegicus_inositol145trisphosphatereceptortype1,14,0.004,0.109,0.307,0.536,0.550,0.165
kd_rattusnorvegicus_somatostatinreceptor2,89,-0.410,-0.141,0.552,0.205,0.191,0.060
ki_bacillussubtilis_dnapolymeraseiiic,133,0.067,0.090,0.056,0.558,0.559,0.015
ki_bostaurus_adenosinedeaminase,292,-0.106,-0.047,0.137,0.097,0.092,0.033
ki_bostaurus_adrb2,12,-0.211,-0.041,0.700,0.360,0.408,0.266
ki_bostaurus_adrenergicalpha2,116,-0.100,-0.026,0.238,0.183,0.186,0.027
ki_bostaurus_alphachymotrypsin,168,0.016,0.041,0.059,0.445,0.433,0.034
ki_bostaurus_carbonicanhydraseiv,1407,-0.079,-0.021,0.139,0.140,0.139,0.004
ki_bostaurus_carboxypeptidasea1,118,-0.134,-0.074,0.180,0.047,0.039,0.104
ki_bostaurus_cathepsinb,89,-0.067,-0.008,0.152,0.463,0.462,0.026
ki_bostaurus_cathepsinl,26,-0.298,-0.269,0.155,-0.427,-0.445,0.147
ki_bostaurus_ptgfr,27,-0.196,-0.098,0.314,0.460,0.451,0.096
ki_bostaurus_trypsinii,104,-0.009,0.018,0.077,0.393,0.395,0.027
ki_canisfamiliaris_beta2adrenergicreceptor,12,-0.232,-0.012,0.956,0.364,0.428,0.260
ki_caviacutleri_adenosinea1receptor,282,0.005,0.031,0.060,0.329,0.329,0.014
ki_caviacutleri_adenosinea2areceptor,72,0.117,0.152,0.122,0.719,0.718,0.027
ki_caviacutleri_beta2adrenergicreceptor,48,-0.112,-0.050,0.147,0.026,0.018,0.065
ki_caviacutleri_drd2,16,-0.059,0.025,0.186,0.808,0.810,0.052
ki_caviacutleri_htr3a,20,-0.126,-0.100,0.104,-0.116,-0.103,0.125
ki_caviacutleri_neurokinin2receptor,21,-0.150,-0.117,0.149,-0.216,-0.211,0.203
ki_caviaporcellus_3betahydroxysteroiddelta8delta7isomerase,106,-0.166,-0.085,0.189,-0.017,-0.013,0.038
ki_caviaporcellus_mukappaopioidreceptor,1778,-0.081,-0.043,0.117,0.155,0.153,0.010
ki_caviaporcellus_serotonin45ht4receptor,93,0.024,0.071,0.117,0.451,0.447,0.023
ki_clostridiumhistolyticum_collagenasechc,173,-0.093,-0.046,0.125,0.289,0.294,0.038
ki_drosophilamelanogaster_carbonicanhydrase1,18,-0.128,-0.041,0.224,0.206,0.225,0.139
ki_enterobactercloacae_betalactamase,17,-0.101,-0.034,0.189,0.157,0.139,0.212
ki_escherichiacoli_5enolpyruvylshikimate3phosphatesynthase,19,-0.141,-0.037,0.323,0.266,0.284,0.194
ki_escherichiacoli_methylthioadenosinenucleosidasemtan,37,-0.074,0.001,0.192,0.663,0.656,0.058
ki_helicobacterpylori_carbonicanhydrase1,18,-0.139,-0.136,0.244,0.205,0.228,0.205
ki_hepatitiscvirus_hepatitiscvirusserineproteasens3ns4a,336,-0.006,0.014,0.073,0.423,0.420,0.014
ki_homosapiens_5ht4a,12,-0.081,0.046,0.263,0.624,0.629,0.092
ki_homosapiens_acetylcholinesterase,440,-0.044,-0.015,0.060,0.028,0.027,0.012
ki_homosapiens_adenosinereceptor,3964,-0.117,-0.024,0.207,0.263,0.263,0.012
ki_homosapiens_adenosinereceptora1,3295,-0.078,-0.038,0.103,0.068,0.068,0.006
ki_homosapiens_adenosylhomocysteinase,88,-0.139,-0.061,0.172,-0.109,-0.122,0.091
ki_homosapiens_adora1,15,-0.017,0.089,0.268,0.689,0.692,0.100
ki_homosapiens_adrenergicalpha1,93,-0.069,-0.039,0.102,0.091,0.088,0.036
ki_homosapiens_adrenergicbeta2receptorbeta2,409,-0.036,0.002,0.076,0.193,0.194,0.009
ki_homosapiens_alktyrosinekinasereceptor,74,-0.136,-0.061,0.197,0.056,0.051,0.050
ki_homosapiens_apelinreceptor,11,-0.215,-0.110,0.380,0.545,0.588,0.179
ki_homosapiens_arachidonate15lipoxygenase,34,-0.003,0.029,0.148,0.397,0.348,0.182
ki_homosapiens_beta2adrenergicreceptorandbeta3adrenergicreceptor,229,0.039,0.076,0.079,0.478,0.477,0.013
ki_homosapiens_beta3adrenergicreceptor,31,-0.093,-0.032,0.195,0.188,0.197,0.084
ki_homosapiens_betachymotrypsin,19,-0.119,-0.021,0.237,0.218,0.243,0.165
ki_homosapiens_brainglycogenphosphorylase,94,-0.043,0.004,0.105,0.244,0.243,0.040
ki_homosapiens_calcitoningenerelatedpeptidecgrpalpha,28,0.020,0.066,0.134,0.524,0.529,0.104
ki_homosapiens_campdependentproteinkinasepka,11,-0.370,-0.088,0.834,0.144,0.155,0.209
ki_homosapiens_cannabinoidcb1receptororexinreceptor1complex,45,-0.010,0.039,0.113,0.338,0.332,0.054
ki_homosapiens_cannabinoidreceptor2cb2,3126,-0.053,-0.015,0.086,0.220,0.221,0.012
ki_homosapiens_carbonicanhydraseiv,518,0.048,0.069,0.056,0.513,0.513,0.005
ki_homosapiens_carbonicanhydraseva,352,0.030,0.053,0.062,0.441,0.440,0.011
ki_homosapiens_carbonicanhydrasevb,271,0.026,0.049,0.057,0.349,0.347,0.015
ki_homosapiens_carbonicanhydrasevii,497,-0.039,0.001,0.141,0.380,0.380,0.011
ki_homosapiens_caseinkinaseiialphabeta,70,-0.025,0.007,0.083,0.210,0.214,0.047
ki_homosapiens_cathepsing,15,-0.139,-0.007,0.309,0.505,0.513,0.136
ki_homosapiens_cathepsink,501,-0.044,-0.020,0.078,0.140,0.138,0.014
ki_homosapiens_cathepsinsandk,45,-0.149,-0.096,0.132,-0.411,-0.428,0.099
ki_homosapiens_cdc7dbf4celldivisioncycle7relatedproteinkinaseactivatorofsphasekinase,89,-0.118,-0.071,0.141,0.035,0.036,0.041
ki_homosapiens_cdk2cyclinacyclina1,38,-0.097,-0.018,0.249,0.214,0.236,0.104
ki_homosapiens_celldivisioncycle42gtpbindingprotein25kda,157,-0.051,-0.015,0.108,0.212,0.209,0.021
ki_homosapiens_chymase,86,-0.014,0.014,0.072,0.210,0.206,0.061
ki_homosapiens_chymotrypsin,97,0.110,0.143,0.084,0.709,0.706,0.025
ki_homosapiens_cjunnterminalkinasejnk,16,-0.141,-0.049,0.344,0.491,0.476,0.102
ki_homosapiens_coagulationfactoriiifactorviiafviia,71,-0.062,-0.017,0.112,0.348,0.351,0.066
ki_homosapiens_corticotropinreleasingfactorreceptor1,1335,-0.482,-0.456,0.357,0.108,0.108,0.002
ki_homosapiens_cyclindependentkinase1cdk1,92,-0.084,-0.039,0.139,0.224,0.226,0.039
ki_homosapiens_cyclindependentkinase2cdk2,95,-0.040,0.022,0.170,0.292,0.295,0.028
ki_homosapiens_cyclindependentkinase7cdk7,45,-0.112,-0.052,0.158,0.071,0.074,0.098
ki_homosapiens_cyclooxygenase,88,-0.155,-0.092,0.199,0.203,0.213,0.035
ki_homosapiens_cytochromep4502d6,128,-0.141,-0.034,0.246,0.348,0.351,0.022
ki_homosapiens_cytochromep4503a4,141,0.011,0.029,0.066,0.301,0.296,0.025
ki_homosapiens_dihydroorotatedehydrogenase,130,-0.071,0.018,0.193,0.351,0.355,0.031
ki_homosapiens_dipeptidylpeptidase4ddp4,523,-0.394,-0.322,0.331,-0.053,-0.058,0.026
ki_homosapiens_dipeptidylpeptidaseix,105,-0.123,-0.088,0.099,-0.192,-0.201,0.029
ki_homosapiens_dopamined44,15,-0.133,-0.118,0.238,0.171,0.338,0.434
ki_homosapiens_dopaminereceptord2lneurotensinreceptornts1,659,-0.060,-0.012,0.101,0.135,0.135,0.007
ki_homosapiens_drd4,159,-0.083,-0.048,0.110,0.100,0.095,0.026
ki_homosapiens_ectonucleotidepyrophosphatasephosphodiesterasefamilymember1,58,-0.143,-0.106,0.096,-0.261,-0.263,0.054
ki_homosapiens_enteropeptidase,294,-1.131,-1.046,0.452,0.124,0.124,0.010
ki_homosapiens_epidermalgrowthfactorreceptor,98,-0.024,0.002,0.085,0.310,0.251,0.120
ki_homosapiens_fattyacidamidehydrolase,485,-0.079,-0.024,0.141,0.071,0.072,0.022
ki_homosapiens_fattyacidbindingproteinadipocyte,18,-0.021,0.039,0.230,0.432,0.455,0.187
ki_homosapiens_fibroblastactivationproteinalpha,19,-0.160,-0.118,0.140,-0.351,-0.438,0.427
ki_homosapiens_fmetleuphereceptor12,131,0.177,0.217,0.119,0.725,0.730,0.027
ki_homosapiens_gabaareceptoralpha6beta2gamma2,33,-0.150,-0.023,0.396,0.294,0.291,0.076
ki_homosapiens_gabareceptoralpha4beta3gamma2subunit,17,-0.070,0.023,0.240,0.371,0.427,0.271
ki_homosapiens_gabareceptoralpha5beta3gamma2subunit,721,-0.141,-0.082,0.192,0.240,0.240,0.008
ki_homosapiens_gabareceptoralpha6beta3gamma2subunit,131,-0.013,0.012,0.079,0.359,0.355,0.053
ki_homosapiens_galaninreceptor3,39,-0.206,-0.166,0.182,0.054,0.049,0.093
ki_homosapiens_gartransformylase,27,-0.120,-0.046,0.174,0.338,0.347,0.095
ki_homosapiens_glucagonreceptor,84,0.063,0.093,0.075,0.766,0.767,0.023
ki_homosapiens_glutamatereceptorionotropicampa,150,-0.120,-0.103,0.060,-0.261,-0.264,0.035
ki_homosapiens_glyoxalasei,79,0.010,0.046,0.093,0.757,0.755,0.016
ki_homosapiens_gproteincoupledreceptor44,1004,-0.036,0.025,0.135,0.327,0.326,0.006
ki_homosapiens_hepatocytegrowthfactorreceptor,87,0.012,0.052,0.102,0.495,0.496,0.035
ki_homosapiens_histaminereceptorh3,3079,-0.083,-0.023,0.136,0.083,0.084,0.009
ki_homosapiens_histonedeacetylase,78,-0.197,-0.174,0.120,-0.531,-0.548,0.077
ki_homosapiens_histonedeacetylase2hdac2,25,-0.358,-0.298,0.197,-0.588,-0.583,0.098
ki_homosapiens_histonedeacetylase3,23,-0.303,-0.230,0.251,-0.734,-0.753,0.092
ki_homosapiens_histonedeacetylase4hdac4,17,-0.232,-0.137,0.340,-0.186,-0.347,0.328
ki_homosapiens_histonedeacetylase5hdac5,16,-0.334,-0.279,0.316,-0.272,-0.446,0.346
ki_homosapiens_histonedeacetylase8,32,-0.312,-0.240,0.246,-0.422,-0.426,0.098
ki_homosapiens_hsp90andhnrnpa2b1,86,0.006,0.048,0.102,0.524,0.519,0.040
ki_homosapiens_integrinalphaiibbeta3,160,-0.063,-0.023,0.102,0.012,0.005,0.032
ki_homosapiens_ionotropicglutamatereceptorkainate25,135,-0.137,-0.058,0.239,0.345,0.340,0.020
ki_homosapiens_kallikrein7,31,0.135,0.233,0.621,0.878,0.892,0.036
ki_homosapiens_kinesinlikeprotein1,142,-0.076,-0.013,0.216,0.288,0.290,0.029
ki_homosapiens_lactatedehydrogenasealdha,13,-0.128,-0.037,0.327,0.232,0.198,0.397
ki_homosapiens_leucineaminopeptidase,54,-0.097,-0.065,0.089,-0.097,-0.102,0.099
ki_homosapiens_lsd1corestcomplex,140,-0.087,-0.054,0.083,0.042,0.041,0.030
ki_homosapiens_ltb4r2,14,-0.399,-0.119,0.692,-0.265,-0.269,0.148
ki_homosapiens_matrixmetalloproteinase13mmp13,292,-0.116,-0.051,0.138,-0.049,-0.050,0.017
ki_homosapiens_melatoninreceptor,1483,-0.130,-0.068,0.165,-0.033,-0.033,0.002
ki_homosapiens_methionineaminopeptidase2,95,-0.086,-0.020,0.189,0.156,0.160,0.034
ki_homosapiens_mineralocorticoidreceptormr,84,-0.108,-0.052,0.169,-0.004,-0.004,0.017
ki_homosapiens_mitogenactivatedproteinkinase10,52,-0.020,0.018,0.090,0.281,0.292,0.076
ki_homosapiens_mitogenactivatedproteinkinasekinasekinase12,33,-0.139,-0.045,0.292,0.320,0.318,0.079
ki_homosapiens_monoamineoxidase,624,-0.035,-0.006,0.069,0.154,0.153,0.009
ki_homosapiens_monocarboxylatetransporter1,32,-0.111,-0.024,0.206,0.165,0.174,0.101
ki_homosapiens_muscarinicacetylcholinereceptorm2,169,0.011,0.038,0.071,0.281,0.282,0.021
ki_homosapiens_muscarinicreceptorm3m3,983,0.107,0.129,0.057,0.685,0.685,0.002
ki_homosapiens_muscleglycogenphosphorylase,44,-0.101,-0.067,0.128,0.057,0.033,0.101
